Date,Open,High,Low,Close,Volume,ActualValue1,ForecastValue1,PreviousValue1,ActualValue2,ForecastValue2,PreviousValue2,ActualValue3,ForecastValue3,PreviousValue3,ActualValue5,ForecastValue5,PreviousValue5,ActualValue6,ForecastValue6,PreviousValue6,ActualValue7,ForecastValue7,PreviousValue7,ActualValue8,ForecastValue8,PreviousValue8,ActualValue9,ForecastValue9,PreviousValue9,ActualValue11,ForecastValue11,PreviousValue11,ActualValue12,ForecastValue12,PreviousValue12,ActualValue13,ForecastValue13,PreviousValue13,ActualValue14,ForecastValue14,PreviousValue14,ActualValue15,ForecastValue15,PreviousValue15,ActualValue16,ForecastValue16,PreviousValue16,ActualValue17,ForecastValue17,PreviousValue17,ActualValue18,ForecastValue18,PreviousValue18,ActualValue19,ForecastValue19,PreviousValue19,ActualValue20,ForecastValue20,PreviousValue20
2012-03-26,1.32832,1.33674,1.3192,1.33566,220889,3.0,,2.8,0.25,,0.25,51.9,,54.1,-1.200,,1.800,230,,170,-3.2,,2.2,71.6,,61.1,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-03-27,1.33566,1.33846,1.33121,1.33288,207237,3.0,,2.8,0.25,,0.25,51.9,,54.1,-1.200,,1.800,230,,170,-3.2,,2.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-03-28,1.33288,1.33727,1.32772,1.33254,222916,3.0,,2.8,0.25,,0.25,51.9,,54.1,7.100,,-1.200,230,,170,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-03-29,1.33254,1.33449,1.32524,1.33138,215864,3.0,,3.0,0.25,,0.25,51.9,,54.1,7.100,,-1.200,230,,170,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-03-30,1.33139,1.33748,1.33095,1.33405,202349,3.0,,3.0,0.25,,0.25,51.9,,54.1,7.100,,-1.200,230,,170,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-01,1.33584,1.3376,1.33556,1.33565,8674,3.0,,3.0,0.25,,0.25,51.9,,54.1,7.100,,-1.200,230,,170,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-02,1.33563,1.33803,1.32777,1.33296,206557,3.0,,3.0,0.25,,0.25,53.3,,52.4,7.100,,-1.200,230,,170,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-03,1.33296,1.33671,1.32131,1.32225,227560,3.0,,3.0,0.25,,0.25,53.3,,52.4,7.100,,-1.200,230,,170,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-04,1.32225,1.32327,1.31073,1.31435,230409,3.0,,3.0,0.25,,0.25,53.3,,52.4,9.009,,7.100,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-05,1.31435,1.31642,1.30353,1.30622,190504,3.0,,3.0,0.25,,0.25,53.3,,52.4,9.009,,7.100,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-06,1.30622,1.31098,1.30503,1.30964,75839,3.0,,3.0,0.25,,0.25,53.3,,52.4,9.009,,7.100,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-08,1.30985,1.31039,1.30661,1.30851,7455,3.0,,3.0,0.25,,0.25,53.3,,52.4,9.009,,7.100,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-09,1.30851,1.31334,1.30337,1.31086,117117,3.0,,3.0,0.25,,0.25,53.3,,52.4,9.009,,7.100,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-10,1.31086,1.3144,1.30538,1.30721,247750,3.0,,3.0,0.25,,0.25,53.3,,52.4,9.009,,7.100,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,,,,5.3,,7.5,0.353,,0.321
2012-04-11,1.30719,1.31562,1.3066,1.31182,223700,3.0,,3.0,0.25,,0.25,53.3,,52.4,2.791,,9.009,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,1.77,,,5.3,,7.5,0.353,,0.321
2012-04-12,1.31183,1.32123,1.3102,1.31884,219423,3.0,,3.0,0.25,,0.25,53.3,,52.4,2.791,,9.009,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,1.77,,,5.3,,7.5,0.353,,0.321
2012-04-13,1.31883,1.32011,1.30692,1.30755,210540,3.0,,3.0,0.25,,0.25,53.3,,52.4,2.791,,9.009,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,1.77,,,5.3,,7.5,0.353,,0.321
2012-04-15,1.30632,1.30748,1.30407,1.30432,11875,3.0,,3.0,0.25,,0.25,53.3,,52.4,2.791,,9.009,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,1.77,,,5.3,,7.5,0.353,,0.321
2012-04-16,1.30433,1.31465,1.29958,1.31257,249744,3.0,,3.0,0.25,,0.25,53.3,,52.4,2.791,,9.009,201,,216,1.9,,-3.2,69.5,,70.8,0.715,,0.676,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,22.3,,5.4,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,1.77,,,3.7,,5.9,0.353,,0.321
2012-04-17,1.31258,1.31692,1.30902,1.31348,218566,3.0,,3.0,0.25,,0.25,53.3,,52.4,2.791,,9.009,201,,216,1.9,,-3.2,69.5,,70.8,0.769,,0.717,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.650,,-4.500,4.60,,4.57,1.77,,,3.7,,5.9,0.353,,0.321
2012-04-18,1.31348,1.31403,1.30572,1.3117,236380,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.856,,2.791,201,,216,1.9,,-3.2,69.5,,70.8,0.769,,0.717,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.60,,4.57,1.77,,,3.7,,5.9,0.353,,0.321
2012-04-19,1.3117,1.31608,1.30699,1.3143,245716,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.856,,2.791,201,,216,1.9,,-3.2,69.5,,70.8,0.769,,0.717,-0.3,,-0.1,0.4,,0.6,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.353,,0.321
2012-04-20,1.31431,1.32263,1.31285,1.32159,221585,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.856,,2.791,201,,216,1.9,,-3.2,69.5,,70.8,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.353,,0.321
2012-04-22,1.31817,1.32081,1.3181,1.32069,9224,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.856,,2.791,201,,216,1.9,,-3.2,69.5,,70.8,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.353,,0.321
2012-04-23,1.32071,1.32101,1.31045,1.31486,218814,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.856,,2.791,201,,216,1.9,,-3.2,69.5,,70.8,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.353,,0.321
2012-04-24,1.31487,1.32173,1.31447,1.31951,220718,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.856,,2.791,201,,216,1.9,,-3.2,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-04-25,1.31951,1.32359,1.31736,1.32306,218784,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.978,,3.856,201,,216,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-04-26,1.32306,1.32625,1.31765,1.31918,210943,3.0,,3.0,0.25,,0.25,53.3,,52.4,3.978,,3.856,201,,216,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-04-27,1.31915,1.32698,1.3157,1.32535,228780,2.2,,3.0,0.25,,0.25,53.3,,52.4,3.978,,3.856,201,,216,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-04-29,1.32333,1.32467,1.32331,1.32392,6837,2.2,,3.0,0.25,,0.25,53.3,,52.4,3.978,,3.856,201,,216,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-04-30,1.32392,1.32663,1.32078,1.32387,201172,2.2,,3.0,0.25,,0.25,53.3,,52.4,3.978,,3.856,201,,216,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-01,1.32387,1.32828,1.32039,1.32379,153349,2.2,,3.0,0.25,,0.25,54.1,,53.4,3.978,,3.856,201,,216,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-02,1.32379,1.32407,1.31248,1.31476,217884,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.840,,3.978,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-03,1.31478,1.31791,1.3099,1.3154,203026,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.840,,3.978,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-04,1.3154,1.3178,1.30799,1.30824,186404,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.840,,3.978,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-06,1.30091,1.30321,1.2955,1.29607,26690,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.840,,3.978,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-07,1.29608,1.30652,1.29608,1.30589,222809,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.840,,3.978,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-08,1.30587,1.30598,1.29823,1.29925,247540,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.840,,3.978,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-09,1.29925,1.30037,1.29107,1.2934,280076,2.2,,3.0,0.25,,0.25,54.1,,53.4,3.652,,2.840,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-10,1.29341,1.29785,1.2924,1.29328,244705,2.2,,3.0,0.25,,0.25,54.1,,53.4,3.652,,2.840,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-11,1.29328,1.29572,1.29045,1.29153,230569,2.2,,3.0,0.25,,0.25,54.1,,53.4,3.652,,2.840,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-13,1.28976,1.29024,1.28811,1.28969,14795,2.2,,3.0,0.25,,0.25,54.1,,53.4,3.652,,2.840,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-14,1.2897,1.29042,1.2815,1.28297,237051,2.2,,3.0,0.25,,0.25,54.1,,53.4,3.652,,2.840,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,-0.3,,-0.3,23.4,,22.3,-0.2,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-15,1.28297,1.28686,1.27216,1.27344,258387,2.2,,3.0,0.25,,0.25,54.1,,53.4,3.652,,2.840,113,,209,-0.8,,1.6,68.7,,70.2,0.769,,0.717,-0.3,,-0.1,0.6,,0.4,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.750,,-3.650,4.47,,4.59,1.77,,,3.7,,5.9,0.332,,0.313
2012-05-16,1.27344,1.27585,1.26811,1.27321,291715,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.128,,3.652,113,,209,-0.8,,1.6,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.6,,0.4,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.750,,-3.650,4.47,,4.59,1.47,,1.77,4.3,,3.7,0.332,,0.313
2012-05-17,1.2732,1.27489,1.26664,1.26975,274536,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.128,,3.652,113,,209,-0.8,,1.6,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.6,,0.4,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.750,,-3.650,4.47,,4.59,1.47,,1.77,4.3,,3.7,0.332,,0.313
2012-05-18,1.26975,1.27936,1.26415,1.27826,272616,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.128,,3.652,113,,209,-0.8,,1.6,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.250,,-3.750,4.47,,4.59,1.47,,1.77,4.3,,3.7,0.332,,0.313
2012-05-20,1.27605,1.27822,1.2748,1.27712,12534,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.128,,3.652,113,,209,-0.8,,1.6,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.250,,-3.750,4.47,,4.59,1.47,,1.77,4.3,,3.7,0.332,,0.313
2012-05-21,1.27713,1.28236,1.2725,1.2812,254797,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.128,,3.652,113,,209,-0.8,,1.6,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.250,,-3.750,4.47,,4.59,1.47,,1.77,4.3,,3.7,0.332,,0.313
2012-05-22,1.2812,1.28142,1.26517,1.26604,278387,2.2,,3.0,0.25,,0.25,54.1,,53.4,2.128,,3.652,113,,209,-0.8,,1.6,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.332,,0.313
2012-05-23,1.26605,1.26868,1.25448,1.25606,302910,2.2,,3.0,0.25,,0.25,54.1,,53.4,0.883,,2.128,113,,209,-0.8,,1.6,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,-0.2,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-05-24,1.25612,1.26188,1.25154,1.25349,290614,2.2,,3.0,0.25,,0.25,54.1,,53.4,0.883,,2.128,113,,209,-0.6,,-1.1,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-05-25,1.25348,1.26017,1.24984,1.25151,250749,2.2,,3.0,0.25,,0.25,54.1,,53.4,0.883,,2.128,113,,209,-0.6,,-1.1,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-05-27,1.25726,1.25789,1.25595,1.25658,11445,2.2,,3.0,0.25,,0.25,54.1,,53.4,0.883,,2.128,113,,209,-0.6,,-1.1,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-05-28,1.25659,1.2624,1.2516,1.25213,179322,2.2,,3.0,0.25,,0.25,54.1,,53.4,0.883,,2.128,113,,209,-0.6,,-1.1,68.7,,70.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-05-29,1.2521,1.25741,1.24606,1.24771,271011,2.2,,3.0,0.25,,0.25,54.1,,53.4,0.883,,2.128,113,,209,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-05-30,1.24773,1.24867,1.23606,1.23731,289182,2.2,,3.0,0.25,,0.25,54.1,,53.4,0.883,,2.128,113,,209,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-05-31,1.2373,1.24281,1.23363,1.23619,285546,1.9,,2.2,0.25,,0.25,54.1,,53.4,2.213,,0.883,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-01,1.23617,1.24481,1.22913,1.24328,294290,1.9,,2.2,0.25,,0.25,52.5,,54.8,2.213,,0.883,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-03,1.24128,1.24418,1.23956,1.23982,16767,1.9,,2.2,0.25,,0.25,52.5,,54.8,2.213,,0.883,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-04,1.23982,1.25267,1.23856,1.25261,235768,1.9,,2.2,0.25,,0.25,52.5,,54.8,2.213,,0.883,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-05,1.25261,1.25417,1.24098,1.2461,259546,1.9,,2.2,0.25,,0.25,52.5,,54.8,2.213,,0.883,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,-0.3,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-06,1.2461,1.25851,1.24416,1.25761,280343,1.9,,2.2,0.25,,0.25,52.5,,54.8,-0.111,,2.213,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,0.0,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-07,1.25755,1.26249,1.25398,1.25673,271253,1.9,,2.2,0.25,,0.25,52.5,,54.8,-0.111,,2.213,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,0.0,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-08,1.25673,1.25712,1.24353,1.25159,252015,1.9,,2.2,0.25,,0.25,52.5,,54.8,-0.111,,2.213,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,0.0,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-10,1.26385,1.26676,1.26305,1.26441,21822,1.9,,2.2,0.25,,0.25,52.5,,54.8,-0.111,,2.213,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,0.0,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-11,1.2644,1.26469,1.245,1.24769,269756,1.9,,2.2,0.25,,0.25,52.5,,54.8,-0.111,,2.213,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,0.0,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-12,1.24769,1.25287,1.24425,1.25,285977,1.9,,2.2,0.25,,0.25,52.5,,54.8,-0.111,,2.213,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,0.0,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.47,,1.77,4.3,,3.7,0.343,,0.328
2012-06-13,1.25,1.26098,1.24735,1.25742,286129,1.9,,2.2,0.25,,0.25,52.5,,54.8,-0.191,,-0.111,133,,119,-0.6,,-1.1,64.4,,69.2,0.723,,0.747,-0.3,,-0.1,0.2,,0.6,0.0,,0.0,10.8,,23.4,0.5,,0.5,-3.250,,-3.750,4.62,,4.48,1.52,,1.47,4.3,,3.7,0.343,,0.328
